payment_type,payment_installments,seller_city,seller_state,review_score,order_status,product_category_name_english,customer_city,customer_state,order_purchase_year,order_purchase_mon,expected_vs_shipdate
credit_card,3,pinhais,SP,5,delivered,auto,presidente prudente,SP,2017,Aug,13
credit_card,6,porto alegre,RS,4,delivered,bed_bath_table,belo horizonte,MG,2018,Jun,33
credit_card,2,sao paulo,SP,1,delivered,electronics,belo horizonte,MG,2018,Jul,9
credit_card,1,guarulhos,SP,5,delivered,housewares,montes claros,MG,2018,May,0
credit_card,2,campo limpo paulista,SP,1,delivered,stationery,rio de janeiro,RJ,2017,Oct,8
credit_card,8,sorocaba,SP,5,delivered,bed_bath_table,guacui,ES,2018,Apr,11
credit_card,8,sorocaba,SP,5,delivered,bed_bath_table,guacui,ES,2018,Apr,11
credit_card,8,sorocaba,SP,5,delivered,bed_bath_table,guacui,ES,2018,Apr,11
boleto,1,mirandopolis,SP,5,delivered,furniture_decor,barueri,SP,2018,May,13
boleto,1,santo andre,SP,5,delivered,perfumery,ribeirao pires,SP,2017,Dec,14
credit_card,4,ilicinea,MG,4,delivered,computers_accessories,travessao,RJ,2017,Dec,12
credit_card,1,sao ludgero,SC,5,delivered,telephony,guarulhos,SP,2018,May,5
credit_card,7,sao jose,SC,5,delivered,baby,rio de janeiro,RJ,2017,May,16
boleto,1,sao bernardo do campo,SP,5,delivered,furniture_decor,aracruz,ES,2017,Aug,13
boleto,1,recife,PE,5,delivered,computers_accessories,buri,SP,2018,Feb,17
credit_card,1,carazinho,RS,5,delivered,food,guarulhos,SP,2016,Oct,42
credit_card,4,londrina,PR,5,delivered,housewares,venancio aires,RS,2018,Aug,7
credit_card,1,piracicaba,SP,5,delivered,bed_bath_table,sao sebastiao do paraiso,MG,2018,Apr,20
debit_card,1,sao paulo,SP,1,delivered,electronics,serra,ES,2017,Nov,-14
credit_card,5,ibitinga,SP,5,delivered,bed_bath_table,santana de parnaiba,SP,2017,Nov,13
voucher,1,sao paulo,SP,5,delivered,baby,londrina,PR,2018,Mar,6
boleto,1,ibitinga,SP,2,delivered,bed_bath_table,guarulhos,SP,2017,Jul,12
boleto,1,sao paulo,SP,5,delivered,telephony,aluminio,SP,2017,Jun,8
boleto,1,ilicinea,MG,5,delivered,garden_tools,maringa,PR,2018,May,10
boleto,1,sao paulo,SP,3,delivered,watches_gifts,sao paulo,SP,2018,Jun,8
credit_card,6,sao paulo,SP,1,delivered,auto,recife,PE,2018,Jan,20
boleto,1,presidente prudente,SP,1,delivered,furniture_decor,salvador,BA,2017,Dec,-11
credit_card,10,sao paulo,SP,5,delivered,fixed_telephony,ribeirao preto,SP,2017,Aug,11
boleto,1,sao paulo,SP,2,delivered,audio,joao pessoa,PB,2017,Apr,-7
credit_card,3,belo horizonte,MG,5,shipped,sports_leisure,rio de janeiro,RJ,2017,Aug,
credit_card,1,praia grande,SP,5,delivered,home_appliances,ribeirao,PE,2018,Apr,5
credit_card,10,lages,SC,1,delivered,housewares,barueri,SP,2018,Apr,14
credit_card,8,belo horizonte,SP,5,delivered,perfumery,campo grande,MS,2018,Jul,6
credit_card,6,ibitinga,SP,4,delivered,bed_bath_table,porto alegre,RS,2017,Nov,17
boleto,1,salto,SP,1,delivered,home_construction,cachoeira do sul,RS,2018,May,37
boleto,1,sao paulo,SP,1,delivered,furniture_decor,cachoeira do sul,RS,2018,May,37
boleto,1,sao carlos,SP,5,delivered,sports_leisure,sao paulo,SP,2018,Jun,21
credit_card,3,ribeirao preto,SP,5,delivered,health_beauty,sao jose da vitoria,BA,2018,Jul,27
credit_card,2,guarulhos,SP,4,delivered,industry_commerce_and_business,sao caetano do sul,SP,2018,Apr,6
boleto,1,sao paulo,SP,3,delivered,furniture_decor,concordia,SC,2018,Jan,18
boleto,1,sao paulo,SP,3,delivered,furniture_decor,concordia,SC,2018,Jan,18
credit_card,2,novo hamburgo,RS,5,delivered,industry_commerce_and_business,sao leopoldo,RS,2018,May,15
credit_card,1,sao paulo,SP,5,delivered,computers_accessories,ibira,SP,2018,Apr,12
boleto,1,jau,SP,4,delivered,sports_leisure,rio de janeiro,RJ,2018,Jan,26
credit_card,5,ibitinga,SP,1,delivered,furniture_decor,sao paulo,SP,2017,Mar,12
credit_card,5,ibitinga,SP,1,delivered,bed_bath_table,sao paulo,SP,2017,Mar,12
credit_card,1,sao paulo,SP,5,delivered,sports_leisure,recife,PE,2018,May,20
boleto,1,sarandi,PR,5,delivered,computers_accessories,belo horizonte,MG,2017,Nov,15
credit_card,1,sao paulo,SP,5,delivered,pet_shop,monte mor,SP,2018,Jun,16
credit_card,2,curitiba,PR,5,delivered,sports_leisure,cachoeira paulista,SP,2017,Aug,20
credit_card,5,videira,SC,1,delivered,auto,palhoca,SC,2017,Jul,9
voucher,1,sao paulo,SP,5,delivered,small_appliances,belo horizonte,MG,2018,Feb,15
credit_card,2,sao paulo,SP,5,delivered,small_appliances,belo horizonte,MG,2018,Feb,15
credit_card,2,sao paulo,SP,5,delivered,fashion_bags_accessories,botucatu,SP,2018,Apr,17
credit_card,1,mogi guacu,SP,4,delivered,luggage_accessories,sao paulo,SP,2017,Sep,-2
credit_card,1,santo andre,SP,5,delivered,computers_accessories,sumare,SP,2018,Jun,8
credit_card,2,ibitinga,SP,3,delivered,home_confort,sao paulo,SP,2017,Jul,13
credit_card,3,sao paulo,SP,5,delivered,agro_industry_and_commerce,sao paulo,SP,2017,May,6
boleto,1,sao paulo,SP,1,delivered,health_beauty,santo andre,SP,2017,Nov,6
credit_card,1,guariba,SP,5,delivered,electronics,santo andre,SP,2018,Jul,9
boleto,1,guarulhos,SP,5,delivered,computers,guarulhos,SP,2018,Jun,3
boleto,1,guarulhos,SP,5,delivered,computers,guarulhos,SP,2018,Jun,3
boleto,1,guarulhos,SP,5,delivered,computers,guarulhos,SP,2018,Jun,3
credit_card,6,ibitinga,SP,1,delivered,bed_bath_table,fortaleza,CE,2018,Feb,-1
credit_card,6,ibitinga,SP,1,delivered,bed_bath_table,fortaleza,CE,2018,Feb,-1
credit_card,6,ibitinga,SP,1,delivered,bed_bath_table,fortaleza,CE,2018,Feb,-1
credit_card,6,ibitinga,SP,1,delivered,bed_bath_table,fortaleza,CE,2018,Feb,-1
credit_card,4,campo limpo paulista,SP,5,delivered,stationery,santa maria,RS,2017,May,14
boleto,1,osasco,SP,5,delivered,electronics,tiete,SP,2017,Nov,-5
credit_card,10,guariba,SP,5,delivered,watches_gifts,sao paulo,SP,2018,Feb,19
credit_card,2,sao paulo,SP,4,delivered,watches_gifts,jaguariuna,SP,2017,Dec,12
credit_card,2,sao paulo,SP,4,delivered,watches_gifts,jaguariuna,SP,2017,Dec,12
credit_card,2,sao paulo,SP,4,delivered,watches_gifts,jaguariuna,SP,2017,Dec,12
credit_card,1,sao paulo,SP,5,delivered,books_general_interest,sao paulo,SP,2018,Mar,17
boleto,1,sao paulo,SP,1,delivered,party_supplies,veranopolis,RS,2017,Sep,16
boleto,1,sao paulo,SP,1,delivered,party_supplies,veranopolis,RS,2017,Sep,16
credit_card,2,sao paulo,SP,1,delivered,housewares,campinas,SP,2018,Aug,-1
credit_card,1,ibitinga,SP,4,delivered,bed_bath_table,juiz de fora,MG,2017,Sep,13
boleto,1,penapolis,SP,4,delivered,pet_shop,araras,SP,2018,Jul,10
credit_card,2,sumare,SP,5,delivered,watches_gifts,brasilia,DF,2017,Nov,6
credit_card,3,santo andre,SP,4,delivered,bed_bath_table,rio de janeiro,RJ,2017,May,6
credit_card,3,guarulhos,SP,5,delivered,auto,campos dos goytacazes,RJ,2017,Apr,12
credit_card,2,sao paulo,SP,5,delivered,watches_gifts,amparo,SP,2018,Aug,7
credit_card,3,sao paulo,SP,5,delivered,sports_leisure,itanhaem,SP,2017,May,13
credit_card,1,sao paulo,SP,5,delivered,sports_leisure,rio claro,SP,2017,Oct,10
credit_card,1,laranjal paulista,SP,5,delivered,toys,petropolis,RJ,2017,Nov,9
credit_card,1,laranjal paulista,SP,5,delivered,toys,petropolis,RJ,2017,Nov,9
credit_card,8,sao paulo,SP,1,delivered,furniture_decor,curitiba,PR,2017,Nov,16
debit_card,1,franca,SP,5,delivered,health_beauty,sao paulo,SP,2018,Jul,13
boleto,1,buritama,SP,4,delivered,pet_shop,avanhandava,SP,2018,Jul,1
credit_card,2,porto ferreira,SP,2,delivered,furniture_decor,itapecerica da serra,SP,2017,Sep,11
credit_card,1,lencois paulista,SP,5,delivered,health_beauty,caieiras,SP,2018,Apr,12
credit_card,4,sao paulo,SP,4,delivered,watches_gifts,teresina,PI,2017,Sep,5
credit_card,4,santo andre,SP,5,delivered,health_beauty,porto velho,RO,2017,Dec,25
credit_card,3,ipaussu,SP,5,delivered,health_beauty,olimpia,SP,2018,Feb,12
credit_card,8,campinas,SP,5,delivered,perfumery,florestal,MG,2018,Apr,17
credit_card,3,cascavel,PR,5,delivered,sports_leisure,rio grande,RS,2018,May,0
credit_card,1,salto,SP,1,delivered,pet_shop,biguacu,SC,2018,Jul,13
credit_card,4,sao paulo,SP,4,delivered,toys,teresina,PI,2018,May,-9
credit_card,5,novo horizonte,SP,5,delivered,baby,mirai,MG,2018,May,28
credit_card,10,sao paulo,SP,5,delivered,computers_accessories,lagoa vermelha,RS,2017,Jun,16
boleto,1,teresopolis,RJ,5,delivered,health_beauty,pato branco,PR,2018,Aug,12
credit_card,2,palhoca,SC,5,delivered,cool_stuff,taubate,SP,2017,Sep,13
boleto,1,belo horizonte,MG,5,delivered,stationery,teresina,PI,2017,Dec,22
debit_card,1,sao paulo,SP,4,delivered,housewares,porto alegre,RS,2018,Aug,6
credit_card,1,sao paulo,SP,5,delivered,telephony,arinos,MG,2018,Jun,15
credit_card,1,sao paulo,SP,5,delivered,toys,sao bernardo do campo,SP,2017,Aug,11
credit_card,6,ibitinga,SP,5,delivered,bed_bath_table,fortaleza,CE,2018,Mar,-1
credit_card,4,ilicinea,MG,4,delivered,garden_tools,vitoria,ES,2017,Sep,7
credit_card,2,franca,SP,5,delivered,health_beauty,santos,SP,2018,May,4
credit_card,10,petropolis,RJ,5,delivered,health_beauty,arcos,MG,2017,Nov,7
credit_card,10,petropolis,RJ,5,delivered,health_beauty,arcos,MG,2017,Nov,7
credit_card,10,petropolis,RJ,5,delivered,health_beauty,arcos,MG,2017,Nov,7
credit_card,3,sao paulo,SP,3,delivered,sports_leisure,itapevi,SP,2018,Aug,5
credit_card,3,sao paulo,SP,3,delivered,sports_leisure,itapevi,SP,2018,Aug,5
credit_card,4,campinas,SP,4,delivered,pet_shop,sao paulo,SP,2017,Sep,8
boleto,1,ibitinga,SP,5,delivered,bed_bath_table,sao pedro,SP,2017,Nov,13
boleto,1,ibitinga,SP,5,delivered,bed_bath_table,sao pedro,SP,2017,Nov,13
credit_card,1,sao paulo,SP,5,delivered,kitchen_dining_laundry_garden_furniture,votuporanga,SP,2018,May,2
credit_card,8,curitiba,PR,4,delivered,garden_tools,porto alegre,RS,2017,Nov,4
credit_card,10,sao paulo,SP,1,shipped,stationery,sao paulo,SP,2017,Nov,
credit_card,1,belo horizonte,MG,5,delivered,pet_shop,rio de janeiro,RJ,2017,Nov,5
credit_card,7,sao paulo,SP,5,delivered,computers_accessories,venancio aires,RS,2017,Oct,10
credit_card,1,curitiba,PR,5,delivered,fashion_shoes,santa mariana,PR,2017,Jul,6
credit_card,7,ibitinga,SP,5,delivered,furniture_decor,mogi mirim,SP,2017,Jun,11
credit_card,1,atibaia,SP,5,delivered,auto,sao paulo,SP,2018,Jul,9
credit_card,3,brasilia,DF,1,delivered,health_beauty,tres rios,RJ,2017,Sep,9
credit_card,6,osasco,SP,5,delivered,bed_bath_table,muriae,MG,2018,Feb,16
credit_card,6,osasco,SP,5,delivered,bed_bath_table,muriae,MG,2018,Feb,16
credit_card,1,sao paulo,SP,5,delivered,computers_accessories,guarulhos,SP,2018,Jul,7
voucher,1,sao paulo,SP,5,delivered,furniture_decor,campina grande,PB,2017,Feb,21
voucher,1,sao paulo,SP,5,delivered,furniture_decor,campina grande,PB,2017,Feb,21
credit_card,2,sao paulo,SP,5,delivered,cool_stuff,osasco,SP,2017,Nov,8
credit_card,5,diadema,SP,5,delivered,watches_gifts,canela,RS,2018,May,15
credit_card,2,guarulhos,SP,5,delivered,health_beauty,sao paulo,SP,2018,Aug,0
credit_card,1,sao paulo,SP,5,delivered,electronics,porto alegre,RS,2018,May,6
boleto,1,belo horizonte,SP,5,delivered,perfumery,sao leopoldo,RS,2018,Aug,14
credit_card,3,ribeirao preto,SP,5,delivered,watches_gifts,salvador,BA,2018,Aug,18
credit_card,5,rio de janeiro,RJ,3,delivered,watches_gifts,brasilia,DF,2018,Mar,9
debit_card,1,jaboticabal,SP,1,delivered,small_appliances,ponta grossa,PR,2018,Feb,-11
credit_card,6,santo angelo,RS,5,delivered,cool_stuff,caraguatatuba,SP,2017,Mar,11
credit_card,1,jussara,PR,5,delivered,computers_accessories,osasco,SP,2017,Nov,20
credit_card,1,santos,SP,4,delivered,electronics,itapevi,SP,2018,Jul,2
boleto,1,sao paulo,SP,4,delivered,telephony,porto alegre,RS,2017,Jun,14
credit_card,1,marialva,PR,4,delivered,agro_industry_and_commerce,campo grande,MS,2017,Feb,21
credit_card,1,sao bernardo do campo,SP,4,delivered,sports_leisure,sao paulo,SP,2018,Aug,-2
credit_card,4,petropolis,RJ,2,delivered,perfumery,sao paulo,SP,2018,Mar,-12
credit_card,1,sao paulo,SP,1,delivered,furniture_decor,sao paulo,SP,2017,Nov,-6
credit_card,10,sao paulo,SP,5,delivered,sports_leisure,araras,SP,2018,May,6
credit_card,10,sao paulo,SP,5,delivered,sports_leisure,araras,SP,2018,May,6
boleto,1,taboao da serra,SP,4,delivered,health_beauty,santa isabel,SP,2017,May,3
credit_card,4,santos,SP,4,delivered,pet_shop,sao paulo,SP,2017,May,-11
credit_card,5,colombo,PR,5,delivered,watches_gifts,belem,PA,2017,Nov,16
credit_card,3,joinville,SC,5,delivered,baby,novo hamburgo,RS,2017,Mar,12
credit_card,3,curitibanos,SC,5,delivered,musical_instruments,belo horizonte,MG,2017,Feb,13
boleto,1,jau,SP,1,delivered,sports_leisure,rio de janeiro,RJ,2017,Jul,6
credit_card,3,sao paulo,SP,4,delivered,cool_stuff,belo horizonte,MG,2017,Aug,8
credit_card,1,franca,SP,5,delivered,furniture_decor,divinopolis,MG,2017,Oct,7
credit_card,1,belo horizonte,MG,4,delivered,computers_accessories,campo mourao,PR,2018,Jul,6
credit_card,6,sao paulo,SP,3,delivered,sports_leisure,porto alegre,RS,2018,Mar,9
boleto,1,poa,SP,5,delivered,bed_bath_table,itarare,SP,2017,Sep,15
boleto,1,poa,SP,5,delivered,bed_bath_table,itarare,SP,2017,Sep,15
credit_card,1,praia grande,SP,4,delivered,home_appliances,brasilia,DF,2018,Apr,-1
credit_card,1,praia grande,SP,4,delivered,home_appliances,brasilia,DF,2018,Apr,4
credit_card,2,santo andre,SP,4,delivered,perfumery,caieiras,SP,2017,Jul,10
credit_card,2,limeira,SP,5,delivered,perfumery,ibiruba,RS,2018,Aug,2
credit_card,1,limeira,SP,5,delivered,housewares,santos,SP,2018,May,11
credit_card,1,belo horizonte,MG,5,delivered,computers_accessories,vila velha,ES,2018,May,8
credit_card,3,sao paulo,SP,4,delivered,sports_leisure,brasilia,DF,2017,Jul,10
credit_card,3,sao paulo,SP,4,delivered,sports_leisure,brasilia,DF,2017,Jul,10
credit_card,1,campinas,SP,5,delivered,telephony,juiz de fora,MG,2018,Jun,19
credit_card,3,itaquaquecetuba,SP,2,delivered,office_furniture,belem,PA,2018,Jan,9
boleto,1,itaquaquecetuba,SP,5,delivered,office_furniture,colider,MT,2018,Jan,12
credit_card,5,sao luis,MA,5,delivered,health_beauty,anita garibaldi,SC,2018,Apr,16
credit_card,3,congonhas,MG,3,delivered,computers_accessories,salvador,BA,2017,Mar,3
credit_card,9,maua,SP,1,canceled,toys,sao jose dos campos,SP,2017,Oct,
credit_card,2,belo horizonte,SP,5,delivered,perfumery,rio de janeiro,RJ,2018,Aug,9
credit_card,2,maringa,PR,1,delivered,computers_accessories,engenheiro paulo de frontin,RJ,2018,Feb,-23
boleto,1,ibitinga,SP,5,delivered,bed_bath_table,ituiutaba,MG,2018,Jan,12
boleto,1,salto,SP,5,delivered,toys,piracicaba,SP,2018,Jun,20
credit_card,6,ibitinga,SP,5,delivered,bed_bath_table,sao paulo,SP,2018,Jan,17
credit_card,6,ibitinga,SP,5,delivered,bed_bath_table,sao paulo,SP,2018,Jan,17
boleto,1,sao paulo,SP,5,delivered,cool_stuff,mogi-guacu,SP,2018,Jan,11
credit_card,3,borda da mata,MG,5,delivered,luggage_accessories,goiabeira,MG,2018,Apr,6
voucher,1,mogi das cruzes,SP,5,delivered,stationery,salvador,BA,2018,Jul,1
credit_card,2,sumare,SP,5,delivered,watches_gifts,campo grande,MS,2018,Jul,7
credit_card,5,sao paulo,SP,4,delivered,health_beauty,sao bernardo do campo,SP,2017,Jun,10
credit_card,2,campinas,SP,1,processing,food,vitoria,ES,2017,Mar,
boleto,1,sao paulo,SP,5,delivered,stationery,manaus,AM,2017,May,25
boleto,1,nova iguacu,RJ,5,delivered,art,manaus,AM,2018,May,21
credit_card,2,piracicaba,SP,4,delivered,bed_bath_table,catanduva,SP,2018,Aug,6
boleto,1,atibaia,SP,5,delivered,auto,arraial do cabo,RJ,2018,Jul,7
credit_card,1,belo horizonte,MG,3,delivered,luggage_accessories,mogi das cruzes,SP,2017,Jul,18
boleto,1,sao jose do rio preto,SP,5,delivered,garden_tools,pelotas,RS,2018,Aug,27
credit_card,8,curitiba,PR,5,delivered,furniture_decor,cascavel,PR,2018,Aug,0
credit_card,1,petropolis,RJ,5,delivered,health_beauty,oeiras,PI,2018,Feb,20
credit_card,1,sao paulo,SP,3,delivered,sports_leisure,ribeirao das neves,MG,2018,Feb,9
credit_card,1,sao paulo,SP,4,delivered,housewares,sao goncalo,RJ,2017,Nov,-1
boleto,1,ribeirao preto,SP,5,delivered,computers_accessories,ponto dos volantes,MG,2017,Sep,9
credit_card,1,sao paulo,SP,1,delivered,health_beauty,rio de janeiro,RJ,2017,Sep,-6
credit_card,1,belo horizonte,MG,4,delivered,consoles_games,mar de espanha,MG,2017,Feb,9
credit_card,5,belo horizonte,MG,5,delivered,sports_leisure,santa luzia,MG,2017,Dec,24
credit_card,2,blumenau,SC,4,delivered,watches_gifts,vitoria,ES,2017,Aug,17
credit_card,1,arapongas,PR,4,delivered,baby,sao paulo,SP,2017,Apr,9
credit_card,1,pocos de caldas,MG,4,delivered,furniture_living_room,sao paulo,SP,2017,Dec,7
credit_card,2,presidente prudente,SP,5,delivered,books_technical,sao jose do rio preto,SP,2018,Jan,16
credit_card,1,guarulhos,SP,5,delivered,auto,riqueza,SC,2017,Jun,10
credit_card,1,brasilia,DF,5,delivered,electronics,sao jose,SC,2018,Apr,12
credit_card,5,betim,MG,4,delivered,health_beauty,aracaju,SE,2017,Oct,10
credit_card,1,araguari,MG,5,delivered,consoles_games,rio de janeiro,RJ,2017,Oct,9
boleto,1,sao paulo,SP,5,delivered,telephony,santa barbara d'oeste,SP,2017,Oct,6
credit_card,2,bertioga,SP,4,delivered,electronics,paranavai,PR,2018,Feb,10
credit_card,2,sao paulo,SP,1,delivered,housewares,sao carlos,SP,2018,May,16
credit_card,2,sao paulo,SP,1,delivered,housewares,sao carlos,SP,2018,May,16
credit_card,5,salto,SP,5,delivered,housewares,charqueadas,RS,2018,May,7
credit_card,4,ibitinga,SP,3,delivered,bed_bath_table,ibiuna,SP,2018,Mar,-5
boleto,1,santos,SP,4,delivered,auto,sao paulo,SP,2017,Jun,1
credit_card,3,guarulhos,SP,5,delivered,housewares,nova aurora,PR,2018,Mar,0
boleto,1,sao paulo,SP,2,delivered,telephony,pompeu,MG,2017,Dec,17
debit_card,1,sao paulo,SP,4,delivered,electronics,rio de janeiro,RJ,2018,Jul,25
credit_card,6,barueri,SP,4,shipped,watches_gifts,florianopolis,SC,2017,Jun,
boleto,1,brasilia,DF,5,delivered,computers_accessories,porto alegre,RS,2017,Oct,14
credit_card,1,belo horizonte,MG,5,delivered,computers_accessories,sao jose do rio preto,SP,2018,Jan,17
credit_card,1,guarulhos,SP,5,delivered,furniture_decor,sao paulo,SP,2017,Feb,16
voucher,1,salvador,BA,5,delivered,telephony,brasilia,DF,2017,May,21
credit_card,1,salvador,BA,5,delivered,telephony,brasilia,DF,2017,May,21
credit_card,1,lages,SC,1,delivered,garden_tools,campo largo,PR,2017,May,26
credit_card,10,lages,SC,1,delivered,garden_tools,campo largo,PR,2017,May,26
boleto,1,maringa,PR,5,delivered,computers_accessories,cassilandia,MS,2017,Oct,-2
credit_card,1,sao paulo,SP,5,delivered,auto,porto alegre,RS,2018,Apr,2
credit_card,1,guarulhos,SP,1,delivered,furniture_decor,rio de janeiro,RJ,2017,Oct,-8
boleto,1,mogi das cruzes,SP,4,delivered,bed_bath_table,bauru,SP,2018,Aug,6
credit_card,10,itatiba,SP,5,delivered,cool_stuff,recife,PE,2018,Jul,18
boleto,1,ilheus,BA,4,delivered,computers_accessories,indaiatuba,SP,2018,Feb,16
credit_card,10,s jose do rio preto,SP,5,delivered,furniture_living_room,ourinhos,SP,2017,May,11
credit_card,10,s jose do rio preto,SP,5,delivered,furniture_living_room,ourinhos,SP,2017,May,11
credit_card,3,sao paulo,SP,4,delivered,cool_stuff,jacarei,SP,2018,Jan,13
credit_card,2,ibitinga,SP,4,delivered,bed_bath_table,pato branco,PR,2017,May,16
credit_card,2,ibitinga,SP,4,delivered,bed_bath_table,pato branco,PR,2017,May,16
credit_card,8,joinville,SC,4,delivered,construction_tools_construction,jundiai,SP,2018,Aug,6
credit_card,12,sao bernardo do campo,SP,1,delivered,cool_stuff,sorocaba,SP,2018,Apr,-3
credit_card,1,sao carlos,SP,1,delivered,furniture_decor,sao paulo,SP,2018,May,13
credit_card,3,sao paulo,SP,5,delivered,furniture_decor,aparecida de goiania,GO,2018,Jan,-2
credit_card,1,maringa,PR,5,delivered,electronics,curitiba,PR,2017,Jun,6
credit_card,4,joinville,SC,4,delivered,garden_tools,sao paulo,SP,2017,Jul,8
boleto,1,sao paulo,SP,1,delivered,market_place,sao paulo,SP,2017,Feb,20
credit_card,10,sao paulo,SP,5,delivered,construction_tools_construction,aguas de lindoia,SP,2018,Jul,13
credit_card,10,sao paulo,SP,5,delivered,construction_tools_construction,aguas de lindoia,SP,2018,Jul,13
credit_card,3,xaxim,SC,4,delivered,cool_stuff,manhuacu,MG,2018,Mar,14
voucher,1,xaxim,SC,4,delivered,cool_stuff,manhuacu,MG,2018,Mar,14
credit_card,3,sao paulo,SP,5,delivered,cool_stuff,sao paulo,SP,2018,Feb,10
credit_card,10,santo andre,SP,5,delivered,bed_bath_table,valparaiso de goias,GO,2017,Aug,25
credit_card,10,tres coracoes,MG,5,delivered,bed_bath_table,valparaiso de goias,GO,2017,Aug,25
boleto,1,sao paulo,SP,3,delivered,auto,lages,SC,2018,Apr,7
boleto,1,contagem,MG,4,delivered,stationery,ribeirao preto,SP,2018,Jul,10
boleto,1,petropolis,RJ,4,delivered,perfumery,sao paulo,SP,2017,Jan,26
credit_card,1,sao paulo,SP,5,delivered,sports_leisure,santos,SP,2018,Mar,7
credit_card,1,sao paulo,SP,5,delivered,auto,sao paulo,SP,2018,Mar,10
voucher,1,ribeirao preto,SP,5,delivered,watches_gifts,quirinopolis,GO,2018,Feb,14
credit_card,1,ribeirao preto,SP,5,delivered,watches_gifts,quirinopolis,GO,2018,Feb,14
credit_card,1,sao paulo,SP,5,2018-05-12 23:39:39,2018-05-09 15:15:10,a9a7ad094e7f664ee17a02d45257ddfd,11410,guaruja,14,0
credit_card,1,sao paulo,SP,3,delivered,health_beauty,santo andre,SP,2017,Apr,14
boleto,1,laranjal paulista,SP,5,delivered,toys,passos,MG,2017,Sep,12
credit_card,1,lagoa santa,MG,5,delivered,housewares,sao paulo,SP,2018,Aug,3
credit_card,1,belo horizonte,MG,5,delivered,health_beauty,sorocaba,SP,2017,Oct,13
credit_card,1,belo horizonte,MG,5,delivered,health_beauty,sorocaba,SP,2017,Oct,13
credit_card,2,sao paulo,SP,4,delivered,furniture_decor,porto alegre,RS,2018,May,16
credit_card,1,campo limpo paulista,SP,5,delivered,stationery,sao paulo,SP,2018,Jan,22
credit_card,1,canoas,RS,5,delivered,stationery,sao paulo,SP,2018,Jan,22
credit_card,1,campo limpo paulista,SP,5,delivered,stationery,sao paulo,SP,2018,Jan,15
credit_card,3,jau,SP,4,delivered,sports_leisure,porto alegre,RS,2017,May,16
credit_card,2,piracicaba,SP,5,delivered,bed_bath_table,posse,GO,2017,Jul,16
credit_card,2,piracicaba,SP,5,delivered,bed_bath_table,posse,GO,2017,Jul,16
credit_card,7,guarulhos,SP,5,delivered,auto,sao jose dos campos,SP,2017,May,6
credit_card,2,belo horizonte,MG,1,canceled,garden_tools,sao paulo,SP,2017,Dec,
credit_card,1,maringa,PR,2,delivered,computers_accessories,cerqueira cesar,SP,2017,Nov,15
credit_card,4,curitiba,PR,4,delivered,watches_gifts,salesopolis,SP,2017,Oct,13
credit_card,2,sorocaba,SP,5,delivered,sports_leisure,maua,SP,2018,Apr,2
credit_card,2,ibitinga,SP,3,delivered,bed_bath_table,vitoria da conquista,BA,2018,Jan,3
credit_card,2,brusque,SC,3,delivered,bed_bath_table,vitoria da conquista,BA,2018,Jan,3
boleto,1,sao paulo,SP,5,delivered,bed_bath_table,rio de janeiro,RJ,2018,Jul,18
credit_card,1,santo andre,SP,4,delivered,health_beauty,belem,PA,2017,Jun,27
credit_card,2,belo horizonte,MG,5,delivered,stationery,curitiba,PR,2017,Jul,18
credit_card,2,sao paulo,SP,5,delivered,furniture_decor,armacao dos buzios,RJ,2018,Jul,14
boleto,1,sao paulo,SP,4,delivered,garden_tools,rio branco,AC,2018,Jan,30
credit_card,4,santos,SP,5,delivered,telephony,santa rosa,RS,2017,Apr,9
credit_card,4,santos,SP,5,delivered,telephony,santa rosa,RS,2017,Apr,9
credit_card,2,sao jose,SC,4,delivered,sports_leisure,campinas,SP,2017,May,14
credit_card,2,jau,SP,3,delivered,sports_leisure,catanduva,SP,2018,Jul,17
credit_card,10,salto,SP,5,delivered,perfumery,rio de janeiro,RJ,2017,Jun,14
credit_card,3,lauro de freitas,BA,5,delivered,telephony,sao paulo,SP,2018,Jul,7
boleto,1,sao paulo,SP,3,delivered,computers_accessories,serrita,PE,2017,May,14
credit_card,1,canoas,RS,4,delivered,toys,arroio do sal,RS,2018,Feb,17
credit_card,9,sao paulo,SP,1,delivered,baby,itajai,SC,2018,Feb,-13
credit_card,3,ibitinga,SP,1,delivered,bed_bath_table,sao paulo,SP,2017,Apr,15
credit_card,1,praia grande,SP,5,delivered,home_appliances,ferraz de vasconcelos,SP,2018,Jul,2
credit_card,3,itaquaquecetuba,SP,4,delivered,office_furniture,curitiba,PR,2018,Mar,13
credit_card,1,maringa,PR,5,delivered,computers_accessories,sao paulo,SP,2018,Jun,20
credit_card,10,cariacica,ES,5,delivered,garden_tools,dianopolis,TO,2017,Nov,7
credit_card,10,cariacica,ES,5,delivered,garden_tools,dianopolis,TO,2017,Nov,7
credit_card,3,pedreira,SP,2,delivered,housewares,sao paulo,SP,2018,May,6
credit_card,3,pedreira,SP,2,delivered,housewares,sao paulo,SP,2018,May,6
credit_card,3,pedreira,SP,2,delivered,housewares,sao paulo,SP,2018,May,6
credit_card,3,sao paulo,SP,2,delivered,bed_bath_table,sao paulo,SP,2018,May,6
credit_card,1,brasilia,DF,5,delivered,stationery,anapolis,GO,2018,Aug,-1
boleto,1,atibaia,SP,5,delivered,auto,mairipora,SP,2018,Mar,-2
